name,atom,M0
CCYS,SG,-0.290711
CCYS,S,-0.290711
CCYS,HG,0.192419
CCYS,HG1,0.192419
CCYS,C,0.671942
CCYS,O,-0.750971
CCYS,OXT,-0.750971
CCYS,OT1,-0.750971
CCYS,OT2,-0.750971
CCYS,OC1,-0.750971
CCYS,OC2,-0.750971
CCYX,N,-0.3821
CCYS1,N,-0.3821
CCYS2,N,-0.3821
CCYX,HN,0.2681
CCYX,H,0.2681
CCYS1,HN,0.2681
CCYS1,H,0.2681
CCYS2,HN,0.2681
CCYS2,H,0.2681
CCYX,CA,-0.1318
CCYS1,CA,-0.1318
CCYS2,CA,-0.1318
CCYX,HA,0.0938
CCYS1,HA,0.0938
CCYS2,HA,0.0938
CCYX,CB,-0.1943
CCYS1,CB,-0.1943
CCYS2,CB,-0.1943
CCYX,HB,0.1228
CCYX,HB2,0.1228
CCYX,1HB,0.1228
CCYX,HB1,0.1228
CCYX,HB3,0.1228
CCYX,2HB,0.1228
CCYS1,HB,0.1228
CCYS1,HB2,0.1228
CCYS1,1HB,0.1228
CCYS1,HB1,0.1228
CCYS1,HB3,0.1228
CCYS1,2HB,0.1228
CCYS2,HB,0.1228
CCYS2,HB2,0.1228
CCYS2,1HB,0.1228
CCYS2,HB1,0.1228
CCYS2,HB3,0.1228
CCYS2,2HB,0.1228
CCYX,SG,-0.0529
CCYX,S,-0.0529
CCYS1,SG,-0.0529
CCYS1,S,-0.0529
CCYS2,SG,-0.0529
CCYS2,S,-0.0529
CCYX,C,0.7618
CCYS1,C,0.7618
CCYS2,C,0.7618
CCYX,O,-0.8041
CCYX,OXT,-0.8041
CCYX,OT1,-0.8041
CCYX,OT2,-0.8041
CCYX,OC1,-0.8041
CCYX,OC2,-0.8041
CCYS1,O,-0.8041
CCYS1,OXT,-0.8041
CCYS1,OT1,-0.8041
CCYS1,OT2,-0.8041
CCYS1,OC1,-0.8041
CCYS1,OC2,-0.8041
CCYS2,O,-0.8041
CCYS2,OXT,-0.8041
CCYS2,OT1,-0.8041
CCYS2,OT2,-0.8041
CCYS2,OC1,-0.8041
CCYS2,OC2,-0.8041
CMET,N,-0.564246
CMET,HN,0.334412
CMET,H,0.334412
CMET,CA,-0.159882
CMET,HA,0.142833
CMET,CB,0.058364
CMET,HB,0.052479
CMET,HB2,0.052479
CMET,1HB,0.052479
CMET,HB1,0.052479
CMET,HB3,0.052479
CMET,2HB,0.052479
CMET,CG,-0.230352
CMET,HG,0.127983
CMET,HG2,0.127983
CMET,1HG,0.127983
CMET,HG1,0.127983
CMET,HG3,0.127983
CMET,2HG,0.127983
CMET,SD,-0.21857
CMET,CE,-0.262571
CMET,HE,0.123031
CMET,HE1,0.123031
CMET,1HE,0.123031
CMET,HE1,0.123031
CMET,HE2,0.123031
CMET,2HE,0.123031
CMET,HE2,0.123031
CMET,HE3,0.123031
CMET,3HE,0.123031
CMET,HE3,0.123031
CMET,C,0.664918
CMET,O,-0.747459
CMET,OXT,-0.747459
CMET,OT1,-0.747459
CMET,OT2,-0.747459
CMET,OC1,-0.747459
CMET,OC2,-0.747459
NALA,N,-0.589266
NALA,HN,0.446422
NALA,H1,0.446422
NALA,1H,0.446422
NALA,HN1,0.446422
NALA,HT1,0.446422
NALA,H2,0.446422
NALA,2H,0.446422
NALA,HN2,0.446422
NALA,HT2,0.446422
NALA,H3,0.446422
NALA,3H,0.446422
NALA,HN3,0.446422
NALA,HT3,0.446422
NALA,H,0.446422
NALA,CA,0.113871
NALA,HA,0.06715
NALA,CB,-0.204113
NALA,HB,0.063056
NALA,HB1,0.063056
NALA,1HB,0.063056
NALA,HB2,0.063056
NALA,2HB,0.063056
NALA,HB3,0.063056
NALA,3HB,0.063056
NALA,C,0.676687
NALA,O,-0.592764
NGLY,N,-0.600766
NGLY,HN,0.450255
NGLY,H1,0.450255
NGLY,1H,0.450255
NGLY,HN1,0.450255
NGLY,HT1,0.450255
NGLY,H2,0.450255
NGLY,2H,0.450255
NGLY,HN2,0.450255
NGLY,HT2,0.450255
NGLY,H3,0.450255
NGLY,3H,0.450255
NGLY,HN3,0.450255
NGLY,HT3,0.450255
NGLY,H,0.450255
NGLY,CA,0.126891
NGLY,HA,0.036849
NGLY,HA2,0.036849
NGLY,1HA,0.036849
NGLY,HA1,0.036849
NGLY,HA3,0.036849
NGLY,2HA,0.036849
NGLY,C,0.648768
NGLY,O,-0.599357
NSER,N,-0.664403
NSER,HN,0.471468
NSER,H1,0.471468
NSER,1H,0.471468
NSER,HN1,0.471468
NSER,HT1,0.471468
NSER,H2,0.471468
NSER,2H,0.471468
NSER,HN2,0.471468
NSER,HT2,0.471468
NSER,H3,0.471468
NSER,3H,0.471468
NSER,HN3,0.471468
NSER,HT3,0.471468
NSER,H,0.471468
NSER,CA,0.14029
NSER,HA,0.09115
NSER,CB,0.111987
NSER,HB,0.039285
NSER,HB2,0.039285
NSER,1HB,0.039285
NSER,HB1,0.039285
NSER,HB3,0.039285
NSER,2HB,0.039285
NSER,OG,-0.593805
NSER,HG,0.407492
NSER,HG1,0.407492
NSER,C,0.59248
NSER,O,-0.578162
NTHR,N,-0.570235
NTHR,HN,0.440078
NTHR,H1,0.440078
NTHR,1H,0.440078
NTHR,HN1,0.440078
NTHR,HT1,0.440078
NTHR,H2,0.440078
NTHR,2H,0.440078
NTHR,HN2,0.440078
NTHR,HT2,0.440078
NTHR,H3,0.440078
NTHR,3H,0.440078
NTHR,HN3,0.440078
NTHR,HT3,0.440078
NTHR,H,0.440078
NTHR,CA,0.028754
NTHR,HA,0.078538
NTHR,CB,0.270941
NTHR,HB,-0.014476
NTHR,CG,-0.160657
NTHR,CG2,-0.160657
NTHR,HG2,0.053833
NTHR,HG21,0.053833
NTHR,1HG2,0.053833
NTHR,HG22,0.053833
NTHR,2HG2,0.053833
NTHR,HG23,0.053833
NTHR,3HG2,0.053833
NTHR,OG,-0.621934
NTHR,OG1,-0.621934
NTHR,HG1,0.409167
NTHR,HG1,0.409167
NTHR,HOG1,0.409167
NTHR,C,0.709968
NTHR,O,-0.611797
NLEU,N,-0.624705
NLEU,HN,0.458235
NLEU,H1,0.458235
NLEU,1H,0.458235
NLEU,HN1,0.458235
NLEU,HT1,0.458235
NLEU,H2,0.458235
NLEU,2H,0.458235
NLEU,HN2,0.458235
NLEU,HT2,0.458235
NLEU,H3,0.458235
NLEU,3H,0.458235
NLEU,HN3,0.458235
NLEU,HT3,0.458235
NLEU,H,0.458235
NLEU,CA,0.069804
NLEU,HA,0.092394
NLEU,CB,-0.118019
NLEU,HB,0.037615
NLEU,HB2,0.037615
NLEU,1HB,0.037615
NLEU,HB1,0.037615
NLEU,HB3,0.037615
NLEU,2HB,0.037615
NLEU,CG,0.177099
NLEU,HG,0.013272
NLEU,CD,-0.157414
NLEU,CD1,-0.157414
NLEU,CD2,-0.157414
NLEU,HD,0.031964
NLEU,HD11,0.031964
NLEU,1HD1,0.031964
NLEU,HD12,0.031964
NLEU,2HD1,0.031964
NLEU,HD13,0.031964
NLEU,3HD1,0.031964
NLEU,HD21,0.031964
NLEU,1HD2,0.031964
NLEU,HD22,0.031964
NLEU,2HD2,0.031964
NLEU,HD23,0.031964
NLEU,3HD2,0.031964
NLEU,C,0.656583
NLEU,O,-0.593318
NILE,N,-0.605757
NILE,HN,0.451919
NILE,H1,0.451919
NILE,1H,0.451919
NILE,HN1,0.451919
NILE,HT1,0.451919
NILE,H2,0.451919
NILE,2H,0.451919
NILE,HN2,0.451919
NILE,HT2,0.451919
NILE,H3,0.451919
NILE,3H,0.451919
NILE,HN3,0.451919
NILE,HT3,0.451919
NILE,H,0.451919
NILE,CA,0.025768
NILE,HA,0.062754
NILE,CB,0.044198
NILE,HB,0.038704
NILE,CG2,-0.172672
NILE,HG2,0.038544
NILE,HG21,0.038544
NILE,1HG2,0.038544
NILE,HG21,0.038544
NILE,HG22,0.038544
NILE,2HG2,0.038544
NILE,HG23,0.038544
NILE,3HG2,0.038544
NILE,CG1,0.058447
NILE,HG1,0.003617
NILE,HG12,0.003617
NILE,1HG1,0.003617
NILE,HG11,0.003617
NILE,HG13,0.003617
NILE,2HG1,0.003617
NILE,CD,-0.111609
NILE,CD1,-0.111609
NILE,CD2,-0.111609
NILE,HD,0.025639
NILE,HD11,0.025639
NILE,1HD1,0.025639
NILE,HD12,0.025639
NILE,2HD1,0.025639
NILE,HD13,0.025639
NILE,3HD1,0.025639
NILE,HD1,0.025639
NILE,HD2,0.025639
NILE,HD3,0.025639
NILE,C,0.733445
NILE,O,-0.62882
NVAL,N,-0.73745
NVAL,HN,0.495817
NVAL,H1,0.495817
NVAL,1H,0.495817
NVAL,HN1,0.495817
NVAL,HT1,0.495817
NVAL,H2,0.495817
NVAL,2H,0.495817
NVAL,HN2,0.495817
NVAL,HT2,0.495817
NVAL,H3,0.495817
NVAL,3H,0.495817
NVAL,HN3,0.495817
NVAL,HT3,0.495817
NVAL,H,0.495817
NVAL,CA,-0.082837
NVAL,HA,0.017007
NVAL,CB,0.240887
NVAL,HB,-0.034674
NVAL,CG,-0.20913
NVAL,CG1,-0.20913
NVAL,CG2,-0.20913
NVAL,HG,0.043124
NVAL,HG11,0.043124
NVAL,1HG1,0.043124
NVAL,HG21,0.043124
NVAL,HG12,0.043124
NVAL,2HG1,0.043124
NVAL,HG22,0.043124
NVAL,HG13,0.043124
NVAL,3HG1,0.043124
NVAL,HG23,0.043124
NVAL,HG21,0.043124
NVAL,1HG2,0.043124
NVAL,HG22,0.043124
NVAL,2HG2,0.043124
NVAL,HG23,0.043124
NVAL,3HG2,0.043124
NVAL,C,0.890641
NVAL,O,-0.621511
NASN,N,-0.669106
NASN,HN,0.473035
NASN,H1,0.473035
NASN,1H,0.473035
NASN,HN1,0.473035
NASN,HT1,0.473035
NASN,H2,0.473035
NASN,2H,0.473035
NASN,HN2,0.473035
NASN,HT2,0.473035
NASN,H3,0.473035
NASN,3H,0.473035
NASN,HN3,0.473035
NASN,HT3,0.473035
NASN,H,0.473035
NASN,CA,0.256684
NASN,HA,0.013306
NASN,CB,-0.062106
NASN,HB,0.038289
NASN,HB2,0.038289
NASN,1HB,0.038289
NASN,HB1,0.038289
NASN,HB3,0.038289
NASN,2HB,0.038289
NASN,CG,0.554932
NASN,OD,-0.568797
NASN,OD1,-0.568797
NASN,ND,-0.784547
NASN,ND2,-0.784547
NASN,HD,0.372344
NASN,HD21,0.372344
NASN,1HD2,0.372344
NASN,HN21,0.372344
NASN,HD22,0.372344
NASN,2HD2,0.372344
NASN,HN22,0.372344
NASN,C,0.602554
NASN,O,-0.583293
NGLN,N,-0.603779
NGLN,HN,0.45126
NGLN,H1,0.45126
NGLN,1H,0.45126
NGLN,HN1,0.45126
NGLN,HT1,0.45126
NGLN,H2,0.45126
NGLN,2H,0.45126
NGLN,HN2,0.45126
NGLN,HT2,0.45126
NGLN,H3,0.45126
NGLN,3H,0.45126
NGLN,HN3,0.45126
NGLN,HT3,0.45126
NGLN,H,0.45126
NGLN,CA,0.201127
NGLN,HA,0.02893
NGLN,CB,-0.013277
NGLN,HB,0.001827
NGLN,HB2,0.001827
NGLN,1HB,0.001827
NGLN,HB1,0.001827
NGLN,HB3,0.001827
NGLN,2HB,0.001827
NGLN,CG,-0.030707
NGLN,HG,0.024665
NGLN,HG2,0.024665
NGLN,1HG,0.024665
NGLN,HG1,0.024665
NGLN,HG3,0.024665
NGLN,2HG,0.024665
NGLN,CD,0.669568
NGLN,OE,-0.585802
NGLN,OE1,-0.585802
NGLN,NE,-0.889652
NGLN,NE2,-0.889652
NGLN,HE,0.397306
NGLN,HE21,0.397306
NGLN,1HE2,0.397306
NGLN,HE22,0.397306
NGLN,2HE2,0.397306
NGLN,C,0.606634
NGLN,O,-0.584415
NARG,N,-0.670515
NARG,HN,0.473505
NARG,H1,0.473505
NARG,1H,0.473505
NARG,HN1,0.473505
NARG,HT1,0.473505
NARG,H2,0.473505
NARG,2H,0.473505
NARG,HN2,0.473505
NARG,HT2,0.473505
NARG,H3,0.473505
NARG,3H,0.473505
NARG,HN3,0.473505
NARG,HT3,0.473505
NARG,H,0.473505
NARG,CA,0.093903
NARG,HA,0.024998
NARG,CB,0.029171
NARG,HB,0.028728
NARG,HB2,0.028728
NARG,1HB,0.028728
NARG,HB1,0.028728
NARG,HB3,0.028728
NARG,2HB,0.028728
NARG,CG,-0.016208
NARG,CG,-0.016208
NARG,HG,0.002044
NARG,HG2,0.002044
NARG,1HG,0.002044
NARG,HG1,0.002044
NARG,HG3,0.002044
NARG,2HG,0.002044
NARG,CD,0.176568
NARG,HD,0.048477
NARG,HD2,0.048477
NARG,1HD,0.048477
NARG,HD1,0.048477
NARG,HD3,0.048477
NARG,2HD,0.048477
NARG,NE,-0.450568
NARG,HE,0.338467
NARG,HE,0.338467
NARG,CZ,0.56136
NARG,NH,-0.706473
NARG,NH1,-0.706473
NARG,NH2,-0.706473
NARG,HH,0.405927
NARG,HH11,0.405927
NARG,1HH1,0.405927
NARG,HH12,0.405927
NARG,2HH1,0.405927
NARG,HH21,0.405927
NARG,1HH2,0.405927
NARG,HH22,0.405927
NARG,2HH2,0.405927
NARG,C,0.770284
NARG,O,-0.647234
NARG,O,-0.647234
NHID,N,-0.702202
NHSD,N,-0.702202
NHID,HN,0.484067
NHID,H1,0.484067
NHID,1H,0.484067
NHID,HN1,0.484067
NHID,HT1,0.484067
NHID,H2,0.484067
NHID,2H,0.484067
NHID,HN2,0.484067
NHID,HT2,0.484067
NHID,H3,0.484067
NHID,3H,0.484067
NHID,HN3,0.484067
NHID,HT3,0.484067
NHID,H,0.484067
NHSD,HN,0.484067
NHSD,H1,0.484067
NHSD,1H,0.484067
NHSD,HN1,0.484067
NHSD,HT1,0.484067
NHSD,H2,0.484067
NHSD,2H,0.484067
NHSD,HN2,0.484067
NHSD,HT2,0.484067
NHSD,H3,0.484067
NHSD,3H,0.484067
NHSD,HN3,0.484067
NHSD,HT3,0.484067
NHSD,H,0.484067
NHID,CA,0.270112
NHSD,CA,0.270112
NHID,HA,0.023946
NHSD,HA,0.023946
NHID,CB,-0.066199
NHSD,CB,-0.066199
NHID,HB,0.045493
NHID,HB2,0.045493
NHID,1HB,0.045493
NHID,HB1,0.045493
NHID,HB3,0.045493
NHID,2HB,0.045493
NHSD,HB,0.045493
NHSD,HB2,0.045493
NHSD,1HB,0.045493
NHSD,HB1,0.045493
NHSD,HB3,0.045493
NHSD,2HB,0.045493
NHID,CG,-0.029295
NHSD,CG,-0.029295
NHID,ND,-0.217584
NHID,ND1,-0.217584
NHSD,ND,-0.217584
NHSD,ND1,-0.217584
NHID,HD1,0.29384
NHSD,HD1,0.29384
NHID,CE,0.147532
NHID,CE1,0.147532
NHID,CE2,0.147532
NHSD,CE,0.147532
NHSD,CE1,0.147532
NHSD,CE2,0.147532
NHID,HE,0.110099
NHID,HE1,0.110099
NHID,HE2,0.110099
NHSD,HE,0.110099
NHSD,HE1,0.110099
NHSD,HE2,0.110099
NHID,NE,-0.551585
NHID,NE2,-0.551585
NHSD,NE,-0.551585
NHSD,NE2,-0.551585
NHID,CD,0.071109
NHID,CD1,0.071109
NHID,CD2,0.071109
NHSD,CD,0.071109
NHSD,CD1,0.071109
NHSD,CD2,0.071109
NHID,HD2,0.096199
NHSD,HD2,0.096199
NHID,C,0.590651
NHSD,C,0.590651
NHID,O,-0.579809
NHSD,O,-0.579809
NHIE,N,-0.697797
NHSE,N,-0.697797
NHIE,HN,0.482599
NHIE,H1,0.482599
NHIE,1H,0.482599
NHIE,HN1,0.482599
NHIE,HT1,0.482599
NHIE,H2,0.482599
NHIE,2H,0.482599
NHIE,HN2,0.482599
NHIE,HT2,0.482599
NHIE,H3,0.482599
NHIE,3H,0.482599
NHIE,HN3,0.482599
NHIE,HT3,0.482599
NHIE,H,0.482599
NHSE,HN,0.482599
NHSE,H1,0.482599
NHSE,1H,0.482599
NHSE,HN1,0.482599
NHSE,HT1,0.482599
NHSE,H2,0.482599
NHSE,2H,0.482599
NHSE,HN2,0.482599
NHSE,HT2,0.482599
NHSE,H3,0.482599
NHSE,3H,0.482599
NHSE,HN3,0.482599
NHSE,HT3,0.482599
NHSE,H,0.482599
NHIE,CA,0.181926
NHSE,CA,0.181926
NHIE,HA,0.060125
NHSE,HA,0.060125
NHIE,CB,-0.114822
NHSE,CB,-0.114822
NHIE,HB,0.057721
NHIE,HB2,0.057721
NHIE,1HB,0.057721
NHIE,HB1,0.057721
NHIE,HB3,0.057721
NHIE,2HB,0.057721
NHSE,HB,0.057721
NHSE,HB2,0.057721
NHSE,1HB,0.057721
NHSE,HB1,0.057721
NHSE,HB3,0.057721
NHSE,2HB,0.057721
NHIE,CG,0.209925
NHSE,CG,0.209925
NHIE,ND,-0.486658
NHIE,ND1,-0.486658
NHSE,ND,-0.486658
NHSE,ND1,-0.486658
NHIE,CE,0.055422
NHIE,CE1,0.055422
NHIE,CE2,0.055422
NHSE,CE,0.055422
NHSE,CE1,0.055422
NHSE,CE2,0.055422
NHIE,HE1,0.126178
NHSE,HE1,0.126178
NHIE,NE,-0.090417
NHIE,NE2,-0.090417
NHSE,NE,-0.090417
NHSE,NE2,-0.090417
NHIE,HE2,0.281999
NHIE,HNE2,0.281999
NHSE,HE2,0.281999
NHSE,HNE2,0.281999
NHIE,CD,-0.258671
NHIE,CD1,-0.258671
NHIE,CD2,-0.258671
NHSE,CD,-0.258671
NHSE,CD1,-0.258671
NHSE,CD2,-0.258671
NHIE,HD,0.154335
NHIE,HD1,0.154335
NHIE,HD2,0.154335
NHSE,HD,0.154335
NHSE,HD1,0.154335
NHSE,HD2,0.154335
NHIE,C,0.601906
NHSE,C,0.601906
NHIE,O,-0.586694
NHSE,O,-0.586694
NHIS,N,-0.745211
NHIP,N,-0.745211
NHSP,N,-0.745211
NHIS,HN,0.498404
NHIS,H1,0.498404
NHIS,1H,0.498404
NHIS,HN1,0.498404
NHIS,HT1,0.498404
NHIS,H2,0.498404
NHIS,2H,0.498404
NHIS,HN2,0.498404
NHIS,HT2,0.498404
NHIS,H3,0.498404
NHIS,3H,0.498404
NHIS,HN3,0.498404
NHIS,HT3,0.498404
NHIS,H,0.498404
NHIP,HN,0.498404
NHIP,H1,0.498404
NHIP,1H,0.498404
NHIP,HN1,0.498404
NHIP,HT1,0.498404
NHIP,H2,0.498404
NHIP,2H,0.498404
NHIP,HN2,0.498404
NHIP,HT2,0.498404
NHIP,H3,0.498404
NHIP,3H,0.498404
NHIP,HN3,0.498404
NHIP,HT3,0.498404
NHIP,H,0.498404
NHSP,HN,0.498404
NHSP,H1,0.498404
NHSP,1H,0.498404
NHSP,HN1,0.498404
NHSP,HT1,0.498404
NHSP,H2,0.498404
NHSP,2H,0.498404
NHSP,HN2,0.498404
NHSP,HT2,0.498404
NHSP,H3,0.498404
NHSP,3H,0.498404
NHSP,HN3,0.498404
NHSP,HT3,0.498404
NHSP,H,0.498404
NHIS,CA,0.223794
NHIP,CA,0.223794
NHSP,CA,0.223794
NHIS,HA,0.029571
NHIP,HA,0.029571
NHSP,HA,0.029571
NHIS,CB,-0.063494
NHIP,CB,-0.063494
NHSP,CB,-0.063494
NHIS,HB,0.089473
NHIS,HB2,0.089473
NHIS,1HB,0.089473
NHIS,HB1,0.089473
NHIS,HB3,0.089473
NHIS,2HB,0.089473
NHIP,HB,0.089473
NHIP,HB2,0.089473
NHIP,1HB,0.089473
NHIP,HB1,0.089473
NHIP,HB3,0.089473
NHIP,2HB,0.089473
NHSP,HB,0.089473
NHSP,HB2,0.089473
NHSP,1HB,0.089473
NHSP,HB1,0.089473
NHSP,HB3,0.089473
NHSP,2HB,0.089473
NHIS,CG,-0.005485
NHIP,CG,-0.005485
NHSP,CG,-0.005485
NHIS,ND,-0.014619
NHIS,ND1,-0.014619
NHIP,ND,-0.014619
NHIP,ND1,-0.014619
NHSP,ND,-0.014619
NHSP,ND1,-0.014619
NHIS,HD1,0.275668
NHIP,HD1,0.275668
NHSP,HD1,0.275668
NHIS,CE,-0.020417
NHIS,CE1,-0.020417
NHIS,CE2,-0.020417
NHIP,CE,-0.020417
NHIP,CE1,-0.020417
NHIP,CE2,-0.020417
NHSP,CE,-0.020417
NHSP,CE1,-0.020417
NHSP,CE2,-0.020417
NHIS,HE1,0.220661
NHIP,HE1,0.220661
NHSP,HE1,0.220661
NHIS,NE,-0.119388
NHIS,NE2,-0.119388
NHIP,NE,-0.119388
NHIP,NE2,-0.119388
NHSP,NE,-0.119388
NHSP,NE2,-0.119388
NHIS,HE2,0.36359
NHIS,HNE2,0.36359
NHIP,HE2,0.36359
NHIP,HNE2,0.36359
NHSP,HE2,0.36359
NHSP,HNE2,0.36359
NHIS,CD,-0.156771
NHIS,CD1,-0.156771
NHIS,CD2,-0.156771
NHIP,CD,-0.156771
NHIP,CD1,-0.156771
NHIP,CD2,-0.156771
NHSP,CD,-0.156771
NHSP,CD1,-0.156771
NHSP,CD2,-0.156771
NHIS,HD2,0.221434
NHIP,HD2,0.221434
NHSP,HD2,0.221434
NHIS,C,0.737512
NHIP,C,0.737512
NHSP,C,0.737512
NHIS,O,-0.621
NHIP,O,-0.621
NHSP,O,-0.621
NTRP,N,-0.621979
NTRP,HN,0.457326
NTRP,H1,0.457326
NTRP,1H,0.457326
NTRP,HN1,0.457326
NTRP,HT1,0.457326
NTRP,H2,0.457326
NTRP,2H,0.457326
NTRP,HN2,0.457326
NTRP,HT2,0.457326
NTRP,H3,0.457326
NTRP,3H,0.457326
NTRP,HN3,0.457326
NTRP,HT3,0.457326
NTRP,H,0.457326
NTRP,CA,0.117919
NTRP,HA,0.073247
NTRP,CB,-0.053219
NTRP,HB,0.055273
NTRP,HB2,0.055273
NTRP,1HB,0.055273
NTRP,HB1,0.055273
NTRP,HB3,0.055273
NTRP,2HB,0.055273
NTRP,CG,-0.14409
NTRP,CD1,-0.172104
NTRP,HD,0.1795
NTRP,HD1,0.1795
NTRP,NE,-0.300089
NTRP,NE1,-0.300089
NTRP,HE1,0.343546
NTRP,CE2,0.145233
NTRP,CZ2,-0.220933
NTRP,HZ2,0.13597
NTRP,CH2,-0.139029
NTRP,HH2,0.123118
NTRP,CZ3,-0.177371
NTRP,HZ3,0.122346
NTRP,CE3,-0.170285
NTRP,HE3,0.135963
NTRP,CD2,0.083829
NTRP,C,0.62646
NTRP,O,-0.570557
NPHE,N,-0.629494
NPHE,HN,0.459831
NPHE,H1,0.459831
NPHE,1H,0.459831
NPHE,HN1,0.459831
NPHE,HT1,0.459831
NPHE,H2,0.459831
NPHE,2H,0.459831
NPHE,HN2,0.459831
NPHE,HT2,0.459831
NPHE,H3,0.459831
NPHE,3H,0.459831
NPHE,HN3,0.459831
NPHE,HT3,0.459831
NPHE,H,0.459831
NPHE,CA,0.175018
NPHE,HA,0.05153
NPHE,CB,-0.056597
NPHE,HB,0.044331
NPHE,HB2,0.044331
NPHE,1HB,0.044331
NPHE,HB1,0.044331
NPHE,HB3,0.044331
NPHE,2HB,0.044331
NPHE,CG,0.000827
NPHE,CD,-0.101529
NPHE,CD1,-0.101529
NPHE,CD2,-0.101529
NPHE,HD,0.10861
NPHE,HD1,0.10861
NPHE,HD2,0.10861
NPHE,CE,-0.156341
NPHE,CE1,-0.156341
NPHE,CE2,-0.156341
NPHE,HE,0.128346
NPHE,HE1,0.128346
NPHE,HE2,0.128346
NPHE,CZ,-0.104791
NPHE,HZ,0.119084
NPHE,C,0.596118
NPHE,O,-0.578021
NTYR,N,-0.592849
NTYR,HN,0.447616
NTYR,H1,0.447616
NTYR,1H,0.447616
NTYR,HN1,0.447616
NTYR,HT1,0.447616
NTYR,H2,0.447616
NTYR,2H,0.447616
NTYR,HN2,0.447616
NTYR,HT2,0.447616
NTYR,H3,0.447616
NTYR,3H,0.447616
NTYR,HN3,0.447616
NTYR,HT3,0.447616
NTYR,H,0.447616
NTYR,CA,0.090652
NTYR,HA,0.113265
NTYR,CB,-0.050705
NTYR,HB,0.006441
NTYR,HB2,0.006441
NTYR,1HB,0.006441
NTYR,HB1,0.006441
NTYR,HB3,0.006441
NTYR,2HB,0.006441
NTYR,CG,0.130909
NTYR,CD,-0.198282
NTYR,CD1,-0.198282
NTYR,CD2,-0.198282
NTYR,HD,0.148246
NTYR,HD1,0.148246
NTYR,HD2,0.148246
NTYR,CE,-0.213863
NTYR,CE1,-0.213863
NTYR,CE2,-0.213863
NTYR,HE,0.14809
NTYR,HE1,0.14809
NTYR,HE2,0.14809
NTYR,CZ,0.242629
NTYR,OH,-0.475387
NTYR,HH,0.370782
NTYR,C,0.620893
NTYR,O,-0.574301
NGLU,N,-0.465328
NGLU,HN,0.405109
NGLU,H1,0.405109
NGLU,1H,0.405109
NGLU,HN1,0.405109
NGLU,HT1,0.405109
NGLU,H2,0.405109
NGLU,2H,0.405109
NGLU,HN2,0.405109
NGLU,HT2,0.405109
NGLU,H3,0.405109
NGLU,3H,0.405109
NGLU,HN3,0.405109
NGLU,HT3,0.405109
NGLU,H,0.405109
NGLU,CA,0.127199
NGLU,HA,0.023038
NGLU,CB,0.088282
NGLU,HB,-0.034219
NGLU,HB2,-0.034219
NGLU,1HB,-0.034219
NGLU,HB1,-0.034219
NGLU,HB3,-0.034219
NGLU,2HB,-0.034219
NGLU,CG,-0.009673
NGLU,HG,-0.021524
NGLU,HG2,-0.021524
NGLU,1HG,-0.021524
NGLU,HG1,-0.021524
NGLU,HG3,-0.021524
NGLU,2HG,-0.021524
NGLU,CD,0.740015
NGLU,OE,-0.780545
NGLU,OE1,-0.780545
NGLU,OE2,-0.780545
NGLU,C,0.552551
NGLU,O,-0.598835
NASP,N,-0.588807
NASP,HN,0.446269
NASP,H1,0.446269
NASP,1H,0.446269
NASP,HN1,0.446269
NASP,HT1,0.446269
NASP,H2,0.446269
NASP,2H,0.446269
NASP,HN2,0.446269
NASP,HT2,0.446269
NASP,H3,0.446269
NASP,3H,0.446269
NASP,HN3,0.446269
NASP,HT3,0.446269
NASP,H,0.446269
NASP,CA,0.015024
NASP,HA,0.090798
NASP,CB,-0.071792
NASP,HB,0.002802
NASP,HB2,0.002802
NASP,1HB,0.002802
NASP,HB1,0.002802
NASP,HB3,0.002802
NASP,2HB,0.002802
NASP,CG,0.770432
NASP,OD,-0.787966
NASP,OD1,-0.787966
NASP,OD2,-0.787966
NASP,C,0.602072
NASP,O,-0.586206
NLYS,N,-0.743778
NLYS,HN,0.497926
NLYS,H1,0.497926
NLYS,1H,0.497926
NLYS,HN1,0.497926
NLYS,HT1,0.497926
NLYS,H2,0.497926
NLYS,2H,0.497926
NLYS,HN2,0.497926
NLYS,HT2,0.497926
NLYS,H3,0.497926
NLYS,3H,0.497926
NLYS,HN3,0.497926
NLYS,HT3,0.497926
NLYS,H,0.497926
NLYS,CA,0.163115
NLYS,HA,0.070671
NLYS,CB,-0.044702
NLYS,HB,0.023815
NLYS,HB2,0.023815
NLYS,1HB,0.023815
NLYS,HB1,0.023815
NLYS,HB3,0.023815
NLYS,2HB,0.023815
NLYS,CG,0.007065
NLYS,HG,0.017881
NLYS,HG2,0.017881
NLYS,1HG,0.017881
NLYS,HG1,0.017881
NLYS,HG3,0.017881
NLYS,2HG,0.017881
NLYS,CD,-0.061357
NLYS,HD,0.065779
NLYS,HD2,0.065779
NLYS,1HD,0.065779
NLYS,HD1,0.065779
NLYS,HD3,0.065779
NLYS,2HD,0.065779
NLYS,CE,-0.029056
NLYS,HE,0.102772
NLYS,HE2,0.102772
NLYS,1HE,0.102772
NLYS,HE1,0.102772
NLYS,HE3,0.102772
NLYS,2HE,0.102772
NLYS,NZ,-0.181839
NLYS,HZ,0.289529
NLYS,HZ1,0.289529
NLYS,1HZ,0.289529
NLYS,HNZ1,0.289529
NLYS,HZ2,0.289529
NLYS,2HZ,0.289529
